DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2,label
-2.4766825633530427,-2.2807258428654724,2.231760475627413,2.0291217595696596,0.30564801109538337,0.2515205655869052,0.6084446408467526,0.6115380558821704,2.231760475627413,2.0291217595696596,1.2496453468758425e-09,7.236221141197258e-09,3.53503231509394e-05,8.506598110406566e-05,9.638376350502452e-06,2.599425649432457e-06,6.86986915377965e-07,3.7083900930342014e-06,0.0008288467381717593,0.0019257180720536953,3.5367071346641465e-06,3.981180216034063e-06,142.0,90.0,0.0006187291454398931,0.004372392415186301,1.0
-2.506345823811376,-2.267292675962393,2.1611069378926824,2.01368062080157,0.27538289155665074,0.21869197813855945,0.6119960236694156,0.6199510287050433,2.1611069378926824,2.01368062080157,8.990911658317741e-10,3.8652346735191235e-09,2.998484893795155e-05,6.21710115207974e-05,-8.05649469920217e-06,-9.874186468142795e-06,4.935492063998861e-07,2.028821805201455e-06,0.0007025305732848116,0.0014243671595489187,2.7208094266724556e-06,1.587294378239356e-06,128.0,68.0,0.0005244376523515422,0.0022860575300091396,1.0
-2.3468850630595215,-2.2790263033239464,1.9991426229891762,2.0520793164998583,0.21930179035581468,0.16633084786875033,0.6183616790358605,0.6293651840604091,1.9991426229891762,2.0520793164998583,2.624767790124953e-09,4.811448960231492e-09,5.123248764333968e-05,6.936460884508391e-05,7.395880086091526e-06,4.840435999740637e-06,1.3714858855282642e-06,2.4754266410987272e-06,0.0011711045578974852,0.0015733488618544609,4.284720777859459e-06,2.378594637653953e-06,84.0,70.0,0.0010161062943293713,0.0021267709176456063,1.0
-2.2599881395298995,-2.137825354952309,2.1591320886514622,2.137393650978104,0.3036663785930178,0.2555733570230121,0.6153240659525433,0.6210385890731541,2.1591320886514622,2.137393650978104,9.02349565236973e-09,1.7780881172067984e-08,9.499208205092533e-05,0.00013334497055407822,3.109975449102179e-05,-1.2510191629084041e-05,5.115231397567575e-06,9.183849176851615e-06,0.002261687732107944,0.003030486623770449,6.062765430355743e-06,1.7240912100782147e-05,136.0,76.0,0.0040116677909090995,0.007626681246087747,1.0
-2.3086717373207546,-2.1304673624424275,1.9900299090372122,2.072150003128496,0.21545298123853643,0.11662434251819503,0.6215910992292677,0.6306703862441803,1.9900299090372122,2.072150003128496,4.339404579558997e-09,1.2583794621518388e-08,6.587415714496085e-05,0.00011217751388544135,-4.782203446787017e-07,1.8566903892762198e-05,2.219504763781659e-06,6.608448514966062e-06,0.0014898002429123373,0.002570690279859879,7.804798238517886e-06,7.035786908659679e-06,60.0,62.0,0.002418389945124861,0.006016072604719943,1.0
-2.253226602336366,-2.1104850701654505,2.010191273759056,2.124714755037851,0.2878070835138561,0.18918767892512542,0.6238621121289584,0.6369749964811717,2.010191273759056,2.124714755037851,7.90628777488812e-09,1.8951782934726672e-08,8.891730863497905e-05,0.00013766547473759234,-5.240438945288503e-05,-1.2536536895437515e-06,5.451771458329794e-06,9.691069636097387e-06,0.0023349028798495654,0.0031130482868239272,7.899107286137255e-06,1.7385571024289285e-05,42.0,66.0,0.006764243102996942,0.011256279072210405,1.0
-2.137608296148517,-2.0663015999434124,2.0764163865159784,2.0931560910028897,0.20329715252749497,0.20254228246982367,0.6476105848638475,0.6320085211504668,2.0764163865159784,2.0931560910028897,1.1535129297087613e-08,2.3207113145388153e-08,0.00010740171924642367,0.00015233881037144854,4.167370039131849e-06,-6.112511369670179e-06,5.897119848821541e-06,1.187607018132347e-05,0.002428398618188855,0.0034461674627509716,8.132765667655701e-06,2.1563137097001933e-05,62.0,70.0,0.006241452455785041,0.008977006940886684,1.0
-2.13297325357892,-2.093373800994218,2.017250101006355,2.1103830493417273,0.16487889292980945,0.12297614606730606,0.6306703862441803,0.6306703862441803,2.017250101006355,2.1103830493417273,1.1836813431125796e-08,1.704104151110662e-08,0.00010879712050934894,0.00013054134023789788,5.312574288610349e-07,1.104218656859499e-06,6.047884913475692e-06,8.72341514896642e-06,0.0024592447851882683,0.002953542813125691,6.694702466852903e-06,1.8581218246538135e-05,70.0,56.0,0.005831094573974748,0.00823610671383315,1.0
-2.286455245721036,-2.1001514166790107,1.970459301713834,2.104371712416943,0.13799041807108325,0.10327877345303384,0.6287244709567726,0.6432727494158055,1.970459301713834,2.104371712416943,5.046667363905959e-09,1.3034676608518998e-08,7.103989980219538e-05,0.00011416950822579117,1.0367556157532558e-05,6.667065592048183e-06,2.6315276330171858e-06,6.693023876004845e-06,0.0016221983950852577,0.0025870879142396467,9.27081907410253e-06,6.668260468707832e-06,52.0,62.0,0.002875241803928124,0.0060851057588468035,1.0
-2.1710550396355344,-2.1109637183219054,1.8546242340017363,2.0737022306670228,0.13770291253730815,0.1010824307148286,0.6306703862441803,0.6362367605585653,1.8546242340017363,2.0737022306670228,1.1832094651404812e-08,1.4557778993829556e-08,0.00010877543220509313,0.00012065562147628911,2.5981334849795196e-06,-1.131072195312028e-05,6.061370299376301e-06,7.504895914865308e-06,0.0024619850323217445,0.0027395065093672086,1.743106616817746e-05,6.351590732967391e-06,48.0,48.0,0.004987445888046475,0.009184971098960716,1.0
