DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2,label
-2.385209472948917,-2.4268287197987672,1.8351169477037264,2.1440987067429376,0.27690125523720566,0.2589409839353462,0.6138708003450312,0.6158179051104433,1.8351169477037264,2.1440987067429376,6.85356446935115e-09,2.032524272329061e-09,8.278625773249537e-05,4.508352550909324e-05,4.284759149094152e-05,-2.007580575550893e-05,4.448736024045741e-06,1.241982763037387e-06,0.002109202698662635,0.0011144428038429729,4.777964825876668e-06,5.177398478809255e-06,34.0,62.0,0.0018815870424903117,0.0010618544404861032,1.0
-2.3142070478912533,-2.3512417828712597,2.1266549583253633,2.2004626028298704,0.2818312408392925,0.2864856758194267,0.611084234720422,0.6093090626092812,2.1266549583253633,2.2004626028298704,5.491217718295792e-09,2.985453665126507e-09,7.410275108452986e-05,5.463930513034099e-05,-3.649829318749533e-05,9.72161700320408e-06,3.486360371253432e-06,1.5746382150932672e-06,0.0018671797908218243,0.0012548458929658522,3.0808639147295344e-06,4.989428550085531e-06,78.0,110.0,0.0024491956714042472,0.0019423239478839022,1.0
-2.336891685757219,-2.316587819693827,2.1705931295303613,2.1328466308147993,0.25460164381500094,0.240534637968309,0.616820225284339,0.6158179051104433,2.1705931295303613,2.1328466308147993,4.0272861601791536e-09,4.4905773198072504e-09,6.346090261081349e-05,6.701177000950841e-05,-7.507513933254313e-06,5.074341479666107e-06,2.0727420947099797e-06,2.3115888123061373e-06,0.0014397020854016915,0.0015203910063882045,2.8214373720389434e-06,4.130868172368612e-06,94.0,76.0,0.001942604549078518,0.0020443762671726803,1.0
-2.286024851245874,-2.2937448844540445,2.191931004451232,2.1261934901772057,0.2358015501085354,0.23104875211728765,0.6133955218879099,0.6215910992292677,2.191931004451232,2.1261934901772057,4.467261249274629e-09,4.7054308954925256e-09,6.683757363395704e-05,6.85961434447486e-05,1.9070127056638061e-06,6.003877461719061e-06,2.2872905154899515e-06,2.424886696798903e-06,0.001512379091197029,0.001557204770349392,4.317971856602518e-06,3.3964109248252956e-06,106.0,108.0,0.002554720528328621,0.002250491875509702,1.0
-2.234874976147884,-2.3304520584671193,2.1983147687313833,2.205232910412011,0.29284727207980604,0.2983223938754294,0.6097469700922421,0.6106344912719592,2.1983147687313833,2.205232910412011,6.153965769978402e-09,5.046994086194858e-09,7.84472164578094e-05,7.104219933388082e-05,5.350956098140693e-06,-2.4350256587638324e-08,3.1646639013053386e-06,2.5722592597636824e-06,0.0017789502245159471,0.0016038264431551446,2.8967721232580208e-06,6.289751572921811e-06,118.0,120.0,0.0034120807129774293,0.002381183630474049,1.0
-2.4003590308986245,-2.307333574636796,2.240383264749571,2.2075282397498315,0.2877494672990343,0.26702342603488277,0.6084446408467526,0.6119960236694156,2.240383264749571,2.2075282397498315,3.4213759969979816e-09,4.076624698585972e-09,5.849252941186577e-05,6.38484510273035e-05,-3.034546152711924e-06,-4.1977200757815596e-06,1.7564571638898553e-06,2.0959169621642304e-06,0.0013253139869064444,0.0014477282072834772,2.3940229667477437e-06,3.776995932437073e-06,134.0,116.0,0.0014655327913873403,0.0019349740709668985,1.0
-2.356637837487419,-2.3539344803752122,2.1919183009876306,2.1914324899236175,0.2832723217930356,0.2824205041810823,0.6084446408467526,0.6119960236694156,2.1919183009876306,2.1914324899236175,3.9250934921598535e-09,3.2917282645441377e-09,6.265056657493094e-05,5.7373585076619864e-05,7.239778586868824e-07,7.2488607956450185e-06,2.009387696407646e-06,1.712226252859191e-06,0.0014175287286004633,0.001308520635243935,3.1041333763821982e-06,2.8677535657528457e-06,116.0,88.0,0.0018173647998151654,0.0015414388145257815,1.0
-2.36235059704624,-2.3857983543082826,2.1302401456519444,2.069854418126932,0.2717280993906201,0.24795812519610322,0.6097469700922421,0.6158179051104433,2.1302401456519444,2.069854418126932,4.6249992630929595e-09,3.804730444831027e-09,6.800734712582869e-05,6.168249707032804e-05,3.2112380765252463e-06,6.057408334208419e-06,2.3690727220805247e-06,1.9580884433440966e-06,0.0015391792365025345,0.0013993171346567926,2.399120021654361e-06,4.82396692296577e-06,98.0,98.0,0.00259466583829632,0.0018278993662373124,1.0
-2.516745424132071,-2.4923737266032773,1.751091186936698,1.68586188252342,0.1460895645070375,0.1480824909543289,0.6326904239397002,0.6326904239397002,1.751091186936698,1.68586188252342,2.608426663846931e-09,3.5154295586840973e-09,5.1072758529835956e-05,5.929105799936528e-05,1.2838568977933844e-05,-5.858114845667878e-06,1.411351046760591e-06,1.7971958103199554e-06,0.0011880029658046275,0.0013405953193711946,1.7638280666905778e-06,4.209338433756488e-06,28.0,28.0,0.0017818703638148251,0.0015920721182616656,1.0
-2.4076182135848416,-2.3357499370649673,2.1518576924146187,2.095530160964501,0.22932074350737155,0.167671694259226,0.6215910992292677,0.6280914488258887,2.1518576924146187,2.095530160964501,1.4658871048969292e-09,2.57212708800466e-09,3.828690513605049e-05,5.071614228236075e-05,2.9957446623832087e-06,-8.134207394020127e-06,7.550828535547619e-07,1.3483028654100135e-06,0.0008689550354044575,0.001161164443741718,1.6974604189372644e-06,1.8436562678905233e-06,82.0,60.0,0.0006408797558338447,0.001455703580390016,1.0
